student_id,attendance_pct,cat1_score,cat2_score,assignment_avg,practical_avg,lms_activity_pct,study_hours_week,final_exam_score,overall_mark,pass_fail
EICN/2022/0458,67,15,12,56,69,63,9.4,38,45,1
EICN/2018/4825,76,19,10,48,30,63,6.7,31,37.8,0
EICN/2022/7995,77,17,22,56,58,72,9.4,49,55.4,1
EICN/2016/1028,64,20,19,71,72,100,12.3,56,61.8,1
EICN/2015/0235,76,20,22,55,76,53,11.8,58,63.1,1
EICN/2025/6734,100,21,13,76,66,100,12.5,45,53.7,1
EICN/2021/0521,77,14,14,53,55,60,9,23,36.3,0
EICN/2021/4149,58,10,14,53,61,55,10.5,32,39.4,0
EICN/2015/6907,69,21,0,48,50,64,1.1,34,37.3,0
EICN/2015/5154,93,18,21,78,79,94,12,56,63.2,1
EICN/2025/6406,85,20,21,79,77,87,9,50,61.1,1
EICN/2017/0183,87,14,18,73,74,100,8.5,55,58.2,1
EICN/2019/1736,97,18,15,88,74,100,18.6,57,61.2,1
EICN/2015/0946,62,13,21,40,34,50,10.1,35,41.9,1
EICN/2018/0982,71,23,14,65,62,72,9.4,44,53.2,1
EICN/2015/7148,76,15,16,55,50,52,12.2,45,48.5,1
EICN/2020/9017,64,22,25,45,41,43,13.1,50,57.1,1
EICN/2020/0853,100,24,28,65,60,72,10.7,70,73.5,1
EICN/2016/7450,75,16,16,82,84,96,1,47,56.1,1
EICN/2017/4201,67,18,18,75,60,100,15.3,54,58.5,1
EICN/2022/5617,87,16,11,80,88,86,6,51,55.8,1
EICN/2024/6802,68,10,18,56,47,67,12.3,57,52.8,1
EICN/2017/7627,80,15,23,81,85,92,11.5,62,66.6,1
EICN/2016/6869,65,14,30,40,48,45,9.9,44,52.8,1
EICN/2023/5654,96,20,17,66,47,92,12.8,53,56.3,1
EICN/2019/3567,76,9,22,52,53,74,8.9,49,50.5,1
EICN/2025/9260,81,13,18,67,70,79,11.9,53,55.7,1
EICN/2018/7784,81,15,28,51,53,63,4.9,47,55.4,1
EICN/2020/3825,69,18,13,75,94,80,6.8,53,58.9,1
EICN/2018/3255,61,12,17,51,57,48,10.1,28,39.3,0
EICN/2017/7146,61,8,29,51,55,69,13.4,46,52.1,1
EICN/2018/9978,83,11,12,85,92,97,9.5,34,46.2,1
EICN/2021/3504,61,18,17,57,56,69,11.6,31,44.3,1
EICN/2015/8310,62,13,24,49,39,47,14.7,47,50.8,1
EICN/2023/6172,85,18,14,59,44,78,4.7,32,42.3,1
EICN/2024/0543,69,7,24,70,45,72,10.3,48,51,1
EICN/2022/0191,69,12,17,47,58,61,11.6,46,48,1
EICN/2017/6769,80,20,19,58,59,81,15,54,58.2,1
EICN/2015/6044,85,16,10,70,69,84,13.6,41,47.4,1
EICN/2023/6858,78,10,15,76,71,92,8.9,56,55.2,1
EICN/2022/8932,74,17,9,69,76,90,11.7,50,52.5,1
EICN/2015/3944,77,14,8,75,86,100,3.5,37,45.6,1
EICN/2018/4559,100,23,15,62,86,75,10.7,58,62.8,1
EICN/2019/5249,83,16,21,76,92,100,6.4,50,60.3,1
EICN/2023/2832,83,19,18,61,60,67,15.3,51,56.1,1
EICN/2024/7702,83,19,21,84,86,94,13.6,62,68,1
EICN/2019/5902,80,18,23,63,67,75,5.7,57,62,1
EICN/2021/5017,80,14,8,50,39,64,18.9,38,38.9,0
EICN/2025/9528,81,16,12,81,68,95,5.2,54,55.9,1
EICN/2019/1053,77,11,13,64,48,82,10.5,46,46.2,1
EICN/2018/1206,90,19,17,63,45,79,9.2,60,58.8,1
EICN/2024/2422,53,20,22,58,63,55,6.9,53,59.6,1
EICN/2023/9014,67,13,18,52,60,64,7.7,36,44.7,1
EICN/2015/0007,81,8,28,72,80,82,1.9,37,51.7,1
EICN/2025/7679,71,18,17,72,57,75,8.6,24,42.4,1
EICN/2021/0614,72,10,24,69,66,90,14,59,60,1
EICN/2017/5132,100,9,18,65,62,87,8.5,54,53.2,1
EICN/2023/1168,76,15,15,54,77,70,9.5,64,60.1,1
EICN/2024/8632,77,14,22,62,81,83,11.8,58,61.3,1
EICN/2024/8238,85,14,25,81,74,100,9.3,62,66,1
EICN/2025/2824,83,18,18,67,75,89,10.1,39,51.7,1
EICN/2023/5513,75,14,18,56,60,79,6,41,48.1,1
EICN/2025/8446,100,23,20,89,99,100,10.4,57,68.8,1
EICN/2017/0783,62,16,24,31,35,29,9.1,46,49.6,1
EICN/2021/3854,90,18,24,84,88,100,11.3,61,68.7,1
EICN/2023/4844,72,7,26,58,37,71,9.5,48,50,1
EICN/2015/7339,78,18,11,58,82,80,12.6,56,56.5,1
EICN/2019/6406,70,21,8,58,51,60,4,30,40.4,1
EICN/2015/0080,81,15,14,53,55,70,5.7,38,44.3,1
EICN/2023/2469,79,16,20,81,100,99,1,49,60.6,1
EICN/2019/3388,77,18,18,66,53,70,11.8,41,50.4,1
EICN/2017/5197,68,12,29,51,54,72,6.6,57,59.5,1
EICN/2017/1799,89,16,15,79,98,92,4.3,44,55.2,1
EICN/2020/0898,72,12,8,69,73,85,11.9,41,44.7,1
EICN/2018/3811,69,17,25,64,66,67,8.2,47,57.5,1
EICN/2015/7926,79,22,22,34,47,38,13.6,56,58.1,1
EICN/2019/9543,80,13,10,45,27,60,11.4,47,42.2,1
EICN/2020/9248,73,18,16,66,70,81,8.4,49,55.1,1
EICN/2021/5258,76,14,24,73,80,81,1,48,58.3,1
EICN/2023/9206,82,19,16,64,41,76,3.1,42,49,1
EICN/2020/1640,75,13,21,55,59,64,10.4,41,48.9,1
EICN/2018/9052,77,18,16,37,38,51,12.7,47,48,1
EICN/2024/1116,62,12,2,59,65,57,10,31,34.9,0
EICN/2023/7600,55,11,16,45,42,48,10,36,40.2,1
EICN/2019/8267,50,9,7,36,57,40,8.9,21,27.8,0
EICN/2015/6457,82,22,21,73,69,77,10.1,47,59.2,1
EICN/2023/5783,51,11,24,53,53,61,12.8,44,50.1,1
EICN/2019/5306,93,17,2,62,71,78,2.6,35,40.3,1
EICN/2021/1435,81,16,23,70,58,81,10.1,63,63.8,1
EICN/2024/2433,85,21,18,63,43,77,12.7,39,49.6,1
EICN/2023/5901,70,14,25,42,20,50,7,49,50.2,1
EICN/2025/9389,94,9,20,68,60,90,8.7,45,49.8,1
EICN/2017/3101,90,20,18,79,79,100,7.2,57,63.3,1
EICN/2022/0024,93,18,19,71,74,82,6.9,37,51.5,1
EICN/2016/0083,74,17,16,49,67,50,10.6,42,49.1,1
EICN/2019/8675,59,14,21,56,48,76,10,45,50.4,1
EICN/2018/1548,64,11,17,53,40,71,6.3,36,41.3,1
EICN/2024/5960,96,12,8,76,82,87,16.1,41,46.3,1
EICN/2017/9522,56,11,13,41,34,42,11.5,27,33,0
EICN/2022/5638,69,12,8,52,56,60,9.3,43,42.3,1
EICN/2018/6531,100,22,14,73,57,100,8.4,42,52,1
EICN/2016/1803,73,19,24,58,67,73,6.5,55,61.5,1
EICN/2022/5074,87,16,14,76,80,90,20.6,57,59.1,1
EICN/2025/7359,86,19,18,59,55,79,14.3,58,58.9,1
EICN/2020/0375,77,12,24,59,72,82,9.6,43,52.6,1
EICN/2018/6804,91,16,19,64,57,86,18.2,65,62.1,1
EICN/2022/2188,79,19,14,64,76,80,1,44,52.5,1
EICN/2018/1850,88,17,18,79,80,91,6.8,54,60.4,1
EICN/2022/3616,66,16,20,52,40,69,10.4,50,52.2,1
EICN/2022/2446,64,10,13,53,67,63,19.4,49,48,1
EICN/2018/9540,64,8,18,55,63,69,14.6,47,48.3,1
EICN/2020/7003,89,18,27,86,81,96,14.4,52,65.2,1
EICN/2016/3195,95,18,18,82,77,94,10,51,59.4,1
EICN/2016/1630,74,12,20,76,86,85,10.8,59,61.7,1
EICN/2021/2184,78,18,8,48,32,55,7.9,40,41,1
EICN/2016/5726,92,15,16,70,61,91,14.2,57,57.1,1
EICN/2015/8727,81,22,16,84,90,91,11.8,63,67.9,1
EICN/2018/7568,100,28,16,74,70,100,12.7,61,66.9,1
EICN/2025/3860,87,12,30,82,68,90,2.7,54,63,1
EICN/2021/1204,81,17,14,42,49,49,1,21,35.1,0
EICN/2017/6406,100,12,20,78,78,95,7.3,41,52.1,1
EICN/2025/6073,89,19,7,69,81,75,8.8,38,47,1
EICN/2020/1420,87,24,9,85,86,100,1.7,34,50.6,1
EICN/2021/4266,72,15,18,73,77,79,7.1,49,56,1
EICN/2021/2293,80,15,16,85,73,100,16.4,51,56.8,1
EICN/2019/3539,82,19,21,73,68,100,9.6,61,64.6,1
EICN/2021/0274,87,17,9,71,77,88,13.4,57,56.3,1
EICN/2021/2198,82,22,17,58,59,61,9.8,62,62.2,1
EICN/2015/4938,76,14,14,87,81,100,12.1,55,58.3,1
EICN/2017/6558,63,21,18,65,56,67,17.9,69,66.1,1
EICN/2019/0151,61,10,25,41,49,41,9.6,42,47.5,1
EICN/2016/1581,72,15,14,63,50,82,7.1,32,41.8,1
EICN/2018/2766,79,17,12,69,69,75,11.5,53,54.8,1
EICN/2023/8841,67,10,17,69,65,83,9.6,50,51.9,1
EICN/2025/8908,63,7,20,60,69,64,9.2,35,43.9,1
EICN/2017/9066,81,17,18,61,69,61,13.1,43,52,1
EICN/2017/9521,73,17,11,75,70,83,10.5,50,53.5,1
EICN/2018/4100,96,23,13,71,76,100,12.5,62,63.7,1
EICN/2018/8406,80,16,18,57,39,72,10.1,35,44.1,1
EICN/2015/0012,68,16,15,57,68,80,6.3,51,53.5,1
EICN/2021/3308,79,12,14,75,76,100,20.1,53,54.6,1
EICN/2018/3794,89,22,19,73,81,80,9.9,49,60.4,1
EICN/2025/0333,85,16,19,86,88,96,6.9,48,58.9,1
EICN/2024/2593,87,20,26,81,100,91,11.8,59,70.6,1
EICN/2024/7302,63,14,13,65,67,70,4.7,39,46.2,1
EICN/2020/6483,66,12,21,58,54,73,10.7,37,46.2,1
EICN/2018/9486,90,16,20,79,100,84,17.1,49,60.4,1
EICN/2024/1574,77,1,9,52,65,65,4.9,30,31.7,0
EICN/2025/1718,71,17,15,63,66,76,16.7,45,51.4,1
EICN/2020/0221,96,25,11,70,62,96,12.1,54,58.2,1
EICN/2020/6128,63,12,4,54,50,54,14.8,35,35.9,0
EICN/2023/1135,83,16,15,69,69,71,8.4,29,43.8,1
EICN/2025/8703,81,11,13,58,38,67,10.4,41,42.1,1
EICN/2022/4072,75,17,12,68,64,77,8.9,36,45.7,1
EICN/2016/8384,66,12,30,61,71,65,8.9,41,54.7,1
EICN/2016/0922,77,18,15,72,68,89,10.2,60,60.5,1
EICN/2016/8948,78,21,20,59,70,84,8.3,45,55.9,1
EICN/2016/0095,70,11,22,59,71,65,9,29,44,1
EICN/2016/5571,70,15,18,57,44,80,15.6,46,49.6,1
EICN/2018/7427,85,21,8,59,63,83,13.8,35,44.2,1
EICN/2022/7617,73,13,4,70,69,89,7.6,34,39.4,0
EICN/2025/1425,84,15,16,66,73,79,2.4,30,44.4,1
EICN/2022/7563,57,11,8,47,41,52,6.4,27,31.8,0
EICN/2016/2819,87,19,12,81,100,100,10.5,51,59.1,1
EICN/2016/2412,77,12,17,67,46,80,8.3,44,47.8,1
EICN/2016/0081,72,21,15,57,64,61,8.4,41,50.6,1
EICN/2024/7885,67,17,17,68,68,82,8.3,50,55.6,1
EICN/2022/8456,69,18,10,52,41,53,6.7,38,42.3,1
EICN/2016/7360,77,10,20,53,35,54,11.8,32,39.8,0
EICN/2015/2671,86,23,23,68,65,97,4.2,50,61.3,1
EICN/2022/1278,73,16,9,80,84,92,10.2,55,56.4,1
EICN/2022/8871,97,17,20,85,96,100,4,45,59.1,1
EICN/2016/1705,61,14,25,61,67,81,5,41,52.8,1
EICN/2015/2837,71,6,21,59,66,81,8.5,32,42,1
EICN/2020/9832,71,9,12,56,37,58,8.6,43,41.3,1
EICN/2023/9675,86,13,10,76,86,98,11.7,47,51.2,1
EICN/2024/5346,100,19,21,77,65,89,6.7,46,57.2,1
EICN/2015/2822,70,15,10,66,86,81,11.5,49,52.2,1
EICN/2019/9074,67,17,27,53,63,68,13.8,57,62.1,1
EICN/2024/0800,96,18,12,76,77,100,14.9,71,65.8,1
EICN/2019/3135,71,15,30,59,68,77,4.5,52,61.2,1
EICN/2023/9894,87,13,11,80,89,92,9,43,50.4,1
EICN/2024/7059,89,18,22,67,53,96,4,59,61.5,1
EICN/2020/1325,90,20,13,64,46,88,14.3,63,59,1
EICN/2022/1020,40,9,17,64,72,63,11.3,44,48.6,1
EICN/2017/5954,86,18,9,63,50,83,5.3,44,46.8,1
EICN/2015/9604,81,15,17,62,52,83,8.2,43,48.9,1
EICN/2025/5825,58,14,24,52,47,72,15.7,47,52.4,1
EICN/2015/0147,59,12,11,50,42,60,14.7,54,47.7,1
EICN/2017/3295,63,13,24,49,53,63,10.4,30,43.7,1
EICN/2025/6250,85,15,18,59,53,58,10.2,52,53.7,1
EICN/2022/3826,86,10,20,74,69,82,7,34,46.3,1
EICN/2023/7175,77,8,19,72,76,84,9.7,35,45.8,1
EICN/2023/0983,64,12,27,51,50,50,12.7,43,51.1,1
EICN/2021/5193,68,14,10,42,44,52,5.9,30,35.6,0
EICN/2020/9073,66,9,15,40,25,42,11.3,31,34,0
EICN/2017/1412,87,11,22,72,64,83,10.4,54,57.1,1
EICN/2023/8123,100,25,19,79,75,99,6.5,57,65.9,1
EICN/2024/3602,73,17,17,88,100,100,6.7,53,62.3,1
EICN/2022/0342,58,11,27,49,58,51,14.3,38,48.7,1
EICN/2021/2166,69,13,14,48,48,47,8.5,62,54.1,1
EICN/2025/3287,68,11,19,43,50,45,5.4,43,45.8,1
EICN/2024/6347,65,14,16,70,89,80,10.4,43,52.4,1
EICN/2017/8496,94,12,17,76,65,100,5.8,50,53.6,1
EICN/2024/9731,94,19,15,69,61,91,3.7,47,53.5,1
EICN/2020/9700,84,15,17,58,57,77,9.6,45,50,1
EICN/2021/6688,65,6,14,65,57,76,10.2,30,37.2,0
EICN/2024/4316,58,7,9,49,39,41,11.6,39,36.3,0
EICN/2021/1987,77,16,17,64,76,80,9.1,42,51.5,1
EICN/2024/6065,68,14,22,58,64,74,12.3,44,52.2,1
EICN/2020/6290,77,11,17,67,55,77,19.9,60,56.2,1
EICN/2022/1343,73,12,24,75,83,84,11,47,57.3,1
EICN/2023/2186,77,13,24,33,48,46,11.4,43,48.1,1
EICN/2025/1423,74,19,18,77,86,83,7.9,62,65.8,1
EICN/2015/2944,86,18,22,75,61,81,3.8,59,63.1,1
EICN/2025/5278,81,18,11,81,75,93,9.9,35,47.6,1
EICN/2023/0188,63,8,18,66,72,72,12.6,35,44.3,1
EICN/2015/6256,82,11,11,84,83,100,16.3,53,54.2,1
EICN/2015/9702,99,16,19,70,72,100,11.3,47,55.2,1
EICN/2021/1278,81,14,22,67,67,81,8.6,35,48.9,1
EICN/2023/6406,71,5,0,63,76,75,8.6,21,26.9,0
EICN/2025/7810,76,25,17,40,25,51,11.4,44,49.5,1
EICN/2020/7013,100,16,13,78,84,100,15.2,54,57.7,1
EICN/2019/2293,85,23,14,77,91,95,16.8,63,66.8,1
EICN/2020/9880,80,19,15,37,56,52,7.5,47,49.8,1
EICN/2017/2142,96,29,16,74,73,97,5.4,55,64.7,1
EICN/2020/2847,64,10,10,60,57,85,15.5,33,38.2,0
EICN/2017/3502,94,24,17,79,91,100,3.7,39,57,1
EICN/2024/5423,79,15,23,64,56,79,12.9,50,56,1
EICN/2017/4873,62,9,22,33,25,46,12,44,43.3,1
EICN/2017/2774,89,20,12,50,55,63,6,46,49.5,1
EICN/2024/3053,74,23,23,63,50,74,12.1,64,66.3,1
EICN/2016/6455,81,18,22,71,45,80,1,48,55.6,1
EICN/2023/5850,50,12,30,60,73,61,5.9,43,55.8,1
EICN/2023/0886,94,21,15,67,70,85,7.9,46,54.7,1
EICN/2023/0205,46,14,15,24,27,33,8.6,38,38.6,0
EICN/2015/8078,90,18,14,75,62,95,5.3,37,48.2,1
EICN/2023/6619,70,11,16,55,57,65,10.2,49,49.2,1
EICN/2021/5741,56,13,9,58,60,61,3.6,47,46.3,1
EICN/2022/4084,75,19,24,61,65,81,6.2,43,55.6,1
EICN/2016/8148,80,10,23,44,60,62,10.6,44,48.9,1
EICN/2020/8124,96,17,25,80,73,100,13.5,42,57.3,1
EICN/2021/0648,62,11,27,58,70,71,13.5,49,56.3,1
EICN/2022/3640,71,14,19,66,73,71,11.6,64,62.4,1
EICN/2020/5184,50,9,20,42,41,50,1,9,27.3,0
EICN/2025/1776,52,0,12,53,41,55,10,32,31.4,0
EICN/2025/3002,67,17,20,52,57,69,9.7,53,55.9,1
EICN/2023/2065,85,20,14,72,84,91,10.8,40,52.6,1
EICN/2020/4898,78,12,13,44,51,49,4.6,48,46,1
EICN/2021/4516,68,16,2,58,73,55,4.6,23,33.6,0
EICN/2018/7341,95,22,13,83,75,92,9.5,67,66.8,1
EICN/2015/9134,82,15,19,68,59,75,17.9,47,53.2,1
EICN/2024/0573,53,6,13,56,61,62,13,26,34.2,0
EICN/2015/4377,74,19,26,86,86,95,5.1,58,68.7,1
EICN/2023/6882,96,14,25,82,95,100,14.4,60,67.2,1
EICN/2023/6322,85,14,25,85,71,94,8.9,52,61.1,1
EICN/2024/2437,89,18,11,67,52,88,4.7,50,51.4,1
EICN/2017/6991,100,17,14,72,74,87,3.3,34,47.1,1
EICN/2019/3053,76,10,14,50,69,58,14.3,47,47.4,1
EICN/2024/2323,80,20,19,61,50,82,8.1,48,54.6,1
EICN/2021/9581,88,16,29,79,80,85,8.3,67,71.9,1
EICN/2015/1535,68,15,9,69,57,86,13.3,29,39.1,0
EICN/2019/7939,62,20,14,27,39,35,4.4,19,33.1,0
EICN/2017/6424,78,16,21,52,55,62,4.1,41,49.7,1
EICN/2015/1184,68,15,17,45,50,37,8.7,34,42.5,1
EICN/2019/2572,77,23,17,43,34,54,15.8,49,52.2,1
EICN/2016/8801,59,18,11,48,74,48,6.3,27,40.2,1
EICN/2017/6838,77,18,18,59,60,80,11.8,56,57.9,1
EICN/2019/9525,84,14,7,75,72,89,6.4,35,42.7,1
EICN/2021/9302,79,19,18,81,95,100,6.9,40,56.1,1
EICN/2023/7616,70,15,14,56,56,60,7.1,49,50.2,1
EICN/2020/7911,71,13,19,42,36,57,8.3,36,41.8,1
EICN/2022/5774,67,10,13,53,72,75,7.3,25,36.5,0
EICN/2022/9399,86,18,28,42,42,58,10,67,64.9,1
EICN/2019/2622,84,17,16,63,61,81,16.2,45,51.4,1
EICN/2021/5923,73,16,15,68,65,70,2.3,33,45.3,1
EICN/2017/6475,90,15,27,75,74,99,9.7,56,63.9,1
EICN/2015/7886,79,21,23,56,48,70,10,63,63.9,1
EICN/2019/4542,98,25,14,64,71,90,9.1,56,61,1
EICN/2021/1406,79,18,14,55,44,55,7.2,44,47.9,1
EICN/2015/5925,72,8,19,66,47,86,16.1,52,50.8,1
EICN/2017/5062,80,19,15,70,72,87,12.6,59,60.7,1
EICN/2020/2365,90,15,14,80,65,100,11.8,54,56,1
EICN/2025/7208,67,9,3,29,32,42,8.5,38,31.1,0
EICN/2021/9525,73,9,19,74,73,95,16.9,38,47.7,1
EICN/2024/4336,66,12,17,58,58,79,7.3,25,38.6,0
EICN/2017/8665,81,14,14,60,68,68,15.7,28,40.8,1
EICN/2020/1451,89,13,17,83,95,90,6.6,72,68.8,1
EICN/2020/6848,95,13,0,58,75,71,11.9,34,36.8,0
EICN/2023/8768,62,18,18,55,50,57,7.5,34,45.5,1
EICN/2021/9933,94,15,12,74,70,84,6.9,36,45.9,1
EICN/2022/8546,73,15,24,64,75,72,8.1,52,59.4,1
EICN/2023/6957,77,16,20,59,56,81,10.3,37,48,1
EICN/2016/3517,77,14,28,54,64,74,16.5,60,62.8,1
EICN/2021/4201,60,12,16,36,55,34,15.5,59,52.6,1
EICN/2025/5334,69,17,11,55,32,50,11.7,34,39.7,0
EICN/2025/4905,68,16,22,44,43,52,10.3,38,46.7,1
EICN/2015/3749,89,19,19,83,91,93,6.7,52,62.4,1
EICN/2017/3775,66,17,10,48,41,62,14.5,37,40.9,1
EICN/2018/3798,57,13,21,64,68,64,10,60,60.2,1
EICN/2020/1266,87,18,21,73,75,100,12.2,63,65.8,1
EICN/2025/8056,64,9,13,39,26,50,4.6,24,29.5,0
EICN/2024/2166,86,16,14,86,77,99,12.7,59,60.8,1
EICN/2018/3149,80,16,14,68,66,86,16.5,50,53.4,1
EICN/2019/8902,84,12,16,87,94,99,5.5,33,48.6,1
EICN/2015/9366,87,17,6,57,58,75,11,53,49.5,1
EICN/2021/2618,60,9,15,54,64,74,8.1,28,37.8,0
EICN/2023/9199,72,17,23,59,68,72,9.9,45,55.2,1
EICN/2018/6272,78,24,22,53,52,70,10.1,52,59.5,1
EICN/2017/8970,84,14,17,57,55,75,14.2,48,50.7,1
EICN/2015/6936,85,15,16,62,56,61,10.8,36,45.3,1
EICN/2019/6297,83,17,3,76,79,81,11.6,52,51.5,1
EICN/2016/9029,48,6,28,30,62,35,5.1,42,47.2,1
EICN/2023/2442,78,11,6,37,20,52,11.9,39,33.7,0
EICN/2020/3447,83,23,24,67,77,91,11.5,52,63.9,1
EICN/2015/2877,72,13,21,57,70,82,12.6,51,55.2,1
EICN/2018/1100,79,14,18,83,79,92,1,54,59.2,1
EICN/2015/6310,65,14,6,48,37,66,11.3,34,35.5,0
EICN/2022/8080,75,21,20,61,83,66,8.5,40,54.9,1
EICN/2021/9315,84,22,12,73,66,91,11.2,48,54.9,1
EICN/2016/5624,87,14,14,60,66,85,10.5,46,49.6,1
EICN/2016/9125,77,20,23,87,79,96,16,67,71.6,1
EICN/2021/6217,67,11,25,63,68,78,3.3,48,55.1,1
EICN/2022/3889,77,10,26,79,88,87,12.4,68,68.7,1
EICN/2018/2260,67,18,22,42,45,60,10.6,46,51.7,1
EICN/2025/8844,89,14,15,66,57,76,14.3,49,51.3,1
EICN/2025/1165,82,14,22,66,81,84,16,58,61.7,1
EICN/2017/7233,80,19,21,77,73,100,15.7,65,67.5,1
EICN/2017/6222,70,12,22,54,51,65,4.9,33,44,1
EICN/2018/1667,74,11,20,73,77,87,7.1,44,52.5,1
EICN/2016/7607,77,10,17,69,64,86,2.8,43,48.3,1
EICN/2019/5256,93,17,16,78,72,85,12.5,55,59,1
EICN/2019/8289,62,10,17,56,57,56,13.1,41,45.3,1
EICN/2020/9387,81,18,13,78,76,100,15.3,48,54.9,1
EICN/2021/3372,86,20,15,71,78,85,15.6,55,59.9,1
EICN/2019/5956,88,24,11,80,82,100,12.8,55,61.2,1
EICN/2015/8781,82,13,17,68,58,69,15.1,42,48.6,1
EICN/2016/7130,86,17,21,72,68,100,5.6,49,57.5,1
EICN/2015/6354,76,16,11,53,55,74,9.4,21,34.8,0
EICN/2018/6245,86,17,18,56,50,77,12.7,51,53.6,1
EICN/2020/5349,100,20,20,77,71,100,1.4,51,60.3,1
EICN/2022/3078,78,22,8,84,87,100,8.7,67,65.6,1
EICN/2017/4737,84,20,18,75,97,81,10.4,59,65.7,1
EICN/2022/8649,90,11,13,61,55,76,9.3,35,41.1,1
EICN/2023/2528,57,11,16,35,39,48,10,31,36.4,0
EICN/2017/8134,95,17,13,69,56,95,8.8,51,53,1
EICN/2023/3216,54,15,23,49,51,61,12.9,47,52.5,1
EICN/2019/5371,77,23,16,42,55,59,10.4,43,50.7,1
EICN/2025/0480,75,16,13,67,68,87,9.2,61,58.5,1
EICN/2016/0493,64,9,21,43,47,56,15.2,45,46.5,1
EICN/2020/8622,95,17,19,83,94,100,8,53,62.2,1
EICN/2022/8708,84,16,11,47,53,63,11.8,41,44,1
EICN/2019/8239,87,19,14,80,76,98,10.5,54,59.1,1
EICN/2022/1753,83,18,22,71,74,78,11.7,41,55,1
EICN/2019/8359,79,19,16,85,72,100,6.3,56,61.2,1
EICN/2023/9082,79,20,16,56,54,72,5.8,47,52.5,1
EICN/2017/6410,87,21,23,70,62,87,10.6,47,58.7,1
EICN/2019/8146,84,20,14,83,82,100,13.2,47,57,1
EICN/2025/1686,82,13,13,70,99,75,8.5,42,50.9,1
EICN/2019/0115,87,18,27,84,66,92,19.9,85,80,1
EICN/2018/9096,80,17,15,71,56,87,17,46,51.7,1
EICN/2024/7542,58,17,3,40,43,56,14.4,27,31.8,0
EICN/2018/5070,66,10,25,55,45,61,16,43,49,1
EICN/2019/3986,84,22,18,56,40,78,11.4,45,52.1,1
EICN/2016/2665,82,15,11,55,69,66,11.3,50,50.4,1
EICN/2015/2372,84,18,15,65,67,84,8.2,38,48.7,1
EICN/2017/3332,74,16,27,64,49,74,9.1,46,55.8,1
EICN/2024/8055,81,9,30,74,85,96,7.2,40,55.4,1
EICN/2018/0285,67,16,15,51,52,70,11.4,28,39.8,0
EICN/2019/2986,100,20,30,80,57,90,20,65,71.2,1
EICN/2022/3612,88,23,16,77,92,100,14.8,61,66.9,1
EICN/2024/0692,64,20,22,75,53,91,5.6,44,55.8,1
EICN/2020/1668,92,26,25,81,75,98,18.2,57,69.6,1
EICN/2020/0510,70,12,21,53,58,74,3.5,30,42.6,1
EICN/2021/1243,72,21,17,44,48,48,12.3,41,48.7,1
EICN/2018/6812,82,19,23,75,80,83,4.3,48,60.5,1
EICN/2025/8478,97,17,25,73,90,100,4.4,52,63.3,1
EICN/2023/6219,68,15,16,57,72,59,11.9,50,53.4,1
EICN/2024/8276,72,19,20,70,72,88,9.9,54,60.7,1
EICN/2022/8390,59,8,21,50,61,66,19.6,59,55.1,1
EICN/2025/4077,91,13,14,47,53,64,12.4,38,42.5,1
EICN/2021/2428,97,12,18,79,88,100,6.9,41,52.2,1
EICN/2016/1436,77,18,14,64,64,68,8.9,42,49.8,1
EICN/2016/8037,69,16,14,51,41,58,5.5,44,46.2,1
EICN/2018/0467,72,20,15,61,55,65,7.9,40,49.1,1
EICN/2025/3032,73,8,18,77,73,84,15,39,47.5,1
EICN/2023/4158,57,6,16,48,41,53,8.9,46,42.9,1
EICN/2015/3408,70,8,14,61,44,81,9.2,38,40.5,1
EICN/2016/3926,68,11,17,56,89,63,6.9,36,46.5,1
EICN/2018/8829,89,15,14,71,56,100,4.4,27,40.7,1
EICN/2017/8929,71,10,7,49,35,62,5.2,27,30.4,0
EICN/2022/7497,76,16,15,89,86,100,15.8,53,59.5,1
EICN/2015/9353,67,15,0,62,46,70,14.8,32,34.3,0
EICN/2022/6963,67,21,22,67,71,71,12.9,49,59.8,1
EICN/2017/9700,58,19,17,40,43,36,13.2,60,56.3,1
EICN/2018/0167,87,19,17,52,58,74,4.3,35,46.5,1
EICN/2018/5363,67,13,12,52,62,59,10.1,37,42.4,1
EICN/2022/9921,68,16,16,38,39,42,6.5,32,39.7,0
EICN/2017/5906,74,20,9,56,54,77,11.9,37,44,1
EICN/2016/5264,86,22,19,69,65,91,15.8,57,62.4,1
EICN/2022/7777,92,20,22,63,53,88,14.4,40,52.6,1
EICN/2023/2352,52,6,13,57,54,63,7.4,43,42.1,1
EICN/2023/0409,85,18,29,63,44,74,3.4,46,57.2,1
EICN/2022/3835,78,20,16,78,81,94,13.3,57,62.4,1
EICN/2015/8571,90,15,9,73,80,81,10.9,50,52.3,1
EICN/2018/5525,82,19,15,66,79,85,8.2,51,57,1
EICN/2022/6652,77,17,13,64,62,86,1.4,38,46.6,1
EICN/2025/6392,86,18,13,56,53,73,11.8,42,47.4,1
EICN/2023/3430,94,16,12,77,70,100,17.3,45,51.2,1
EICN/2023/6456,82,16,15,62,68,69,5.2,36,46.5,1
EICN/2017/4862,69,18,22,46,56,41,12.8,53,56.7,1
EICN/2017/2924,78,13,18,58,55,83,10,40,46.8,1
EICN/2024/6882,76,14,20,64,78,71,5.5,36,49.2,1
EICN/2018/0876,84,15,23,49,36,60,6,52,53.5,1
